Employee_ID,Full_Name,Age,Phone,Email,Department_Region,Status,Join_Date,Salary,Performance_Score,Remote_Work,Department,Region,Performance_Score_Num,Seniority_Years,Age_Group,Salary_Level
EMP-1501,Eva Jones,35.0,5349678273,eva.jones@example.com,DevOps-Texas,Inactive,2020-05-10,73539.86,Excellent,True,DevOps,Texas,4,5,25-34,Low
EMP-1502,Frank Jones,35.0,1176741240,frank.jones@example.com,HR-Nevada,Pending,2023-08-27,70915.38,Excellent,True,HR,Nevada,4,2,25-34,Low
EMP-1503,David Garcia,25.0,5131528546,david.garcia@example.com,Sales-Florida,Pending,2021-10-16,97652.9,Excellent,False,Sales,Florida,4,3,<25,High
EMP-1504,Heidi Davis,35.0,8150618537,heidi.davis@example.com,HR-Florida,Inactive,2022-03-06,101571.25,Excellent,False,HR,Florida,4,3,25-34,High
EMP-1505,David Smith,35.0,32963346,david.smith@example.com,DevOps-Nevada,Active,2023-11-06,87424.46,Average,True,DevOps,Nevada,2,1,25-34,Medium
EMP-1506,Frank Garcia,30.0,2727423182,frank.garcia@example.com,HR-New York,Pending,2024-11-30,89077.36,Average,False,HR,New York,2,0,25-34,Medium
EMP-1507,Heidi Williams,30.0,617893205,heidi.williams@example.com,DevOps-California,Pending,2024-07-13,89132.22,Excellent,True,DevOps,California,4,1,25-34,Medium
EMP-1508,Frank Garcia,25.0,4969357823,frank.garcia@example.com,Admin-California,Active,2024-03-04,111000.26,Good,False,Admin,California,3,1,<25,High
EMP-1509,Frank Johnson,35.0,3477695873,frank.johnson@example.com,HR-Illinois,Inactive,2022-08-07,109584.97,Poor,True,HR,Illinois,1,3,25-34,High
EMP-1510,Bob Smith,40.0,1314675360,bob.smith@example.com,Admin-Illinois,Active,2024-11-11,97648.84,Good,False,Admin,Illinois,3,0,35-44,High
EMP-1511,Grace Johnson,25.0,2751562778,grace.johnson@example.com,Admin-New York,Active,2021-12-02,78643.43,Good,True,Admin,New York,3,3,<25,Medium
EMP-1512,Heidi Davis,30.0,6304483607,heidi.davis@example.com,HR-Nevada,Active,2024-05-14,55656.8,Good,True,HR,Nevada,3,1,25-34,Low
EMP-1513,Charlie Miller,35.0,5456676639,charlie.miller@example.com,DevOps-Texas,Active,2022-07-14,69146.95,Excellent,False,DevOps,Texas,4,3,25-34,Low
EMP-1514,Charlie Johnson,30.0,4735047638,charlie.johnson@example.com,Admin-Florida,Active,2020-09-22,93013.58,Average,True,Admin,Florida,2,5,25-34,Medium
EMP-1515,Grace Williams,40.0,2831995297,grace.williams@example.com,Finance-Florida,Active,2020-03-18,87364.78,Good,False,Finance,Florida,3,5,35-44,Medium
EMP-1516,Alice Garcia,35.0,61558107,alice.garcia@example.com,Sales-New York,Active,2023-10-17,50288.67,Excellent,False,Sales,New York,4,1,25-34,Low
EMP-1517,David Miller,35.0,3583286341,david.miller@example.com,HR-New York,Active,2022-02-24,85233.55,Good,True,HR,New York,3,3,25-34,Medium
EMP-1518,Bob Garcia,25.0,5563830007,bob.garcia@example.com,HR-California,Inactive,2024-01-30,86420.19,Good,False,HR,California,3,1,<25,Medium
EMP-1519,Grace Johnson,30.0,1867024402,grace.johnson@example.com,HR-Florida,Inactive,2024-03-16,63189.82,Excellent,False,HR,Florida,4,1,25-34,Low
EMP-1520,Grace Garcia,25.0,3041662410,grace.garcia@example.com,Admin-New York,Pending,2020-09-25,64783.32,Average,False,Admin,New York,2,5,<25,Low
EMP-1521,Charlie Davis,25.0,1860089218,charlie.davis@example.com,HR-Nevada,Pending,2024-06-10,52615.44,Average,False,HR,Nevada,2,1,<25,Low
EMP-1522,Eva Miller,30.0,6394568043,eva.miller@example.com,Sales-Texas,Pending,2020-04-08,96337.89,Poor,False,Sales,Texas,1,5,25-34,High
EMP-1523,Alice Davis,25.0,7314976460,alice.davis@example.com,DevOps-Texas,Inactive,2022-06-28,76617.76,Excellent,True,DevOps,Texas,4,3,<25,Medium
EMP-1524,Heidi Johnson,30.0,3684748835,heidi.johnson@example.com,Admin-Nevada,Pending,2023-07-14,50651.32,Poor,False,Admin,Nevada,1,2,25-34,Low
EMP-1525,Bob Davis,30.0,765817389,bob.davis@example.com,HR-Illinois,Pending,2023-12-06,59601.45,Poor,False,HR,Illinois,1,1,25-34,Low
EMP-1526,Bob Williams,30.0,6375791451,bob.williams@example.com,DevOps-Illinois,Active,2021-08-01,57980.88,Poor,False,DevOps,Illinois,1,4,25-34,Low
EMP-1527,David Johnson,30.0,1182379311,david.johnson@example.com,Admin-California,Pending,2021-02-17,75054.53,Average,False,Admin,California,2,4,25-34,Low
EMP-1528,Charlie Johnson,25.0,6978930745,charlie.johnson@example.com,Sales-Florida,Active,2023-11-10,115318.7,Excellent,False,Sales,Florida,4,1,<25,High
EMP-1529,Alice Johnson,25.0,4520599603,alice.johnson@example.com,DevOps-Texas,Active,2024-09-06,90190.69,Poor,True,DevOps,Texas,1,1,<25,Medium
EMP-1530,Bob Smith,30.0,3878753576,bob.smith@example.com,Cloud Tech-Nevada,Pending,2020-07-26,113334.56,Excellent,False,Cloud Tech,Nevada,4,5,25-34,High
EMP-1531,Heidi Garcia,35.0,8811616201,heidi.garcia@example.com,HR-Florida,Active,2020-07-23,106922.49,Excellent,True,HR,Florida,4,5,25-34,High
EMP-1532,Eva Smith,35.0,8123710671,eva.smith@example.com,DevOps-California,Inactive,2024-02-21,58113.07,Average,True,DevOps,California,2,1,25-34,Low
EMP-1533,Alice Smith,25.0,8728660415,alice.smith@example.com,Admin-Nevada,Pending,2020-12-15,73006.26,Poor,True,Admin,Nevada,1,4,<25,Low
EMP-1534,Eva Williams,25.0,4485959223,eva.williams@example.com,HR-California,Active,2020-08-21,78054.43,Poor,True,HR,California,1,5,<25,Medium
EMP-1535,Eva Miller,40.0,8395894772,eva.miller@example.com,DevOps-Florida,Inactive,2023-08-21,112028.67,Excellent,False,DevOps,Florida,4,2,35-44,High
EMP-1536,Charlie Garcia,25.0,5228705621,charlie.garcia@example.com,Admin-Texas,Inactive,2023-04-24,83787.24,Good,True,Admin,Texas,3,2,<25,Medium
EMP-1537,Heidi Davis,30.0,7104331874,heidi.davis@example.com,Sales-Florida,Inactive,2023-06-06,52017.14,Average,True,Sales,Florida,2,2,25-34,Low
EMP-1538,Charlie Jones,40.0,1097921582,charlie.jones@example.com,Finance-Texas,Inactive,2022-06-21,53218.06,Average,False,Finance,Texas,2,3,35-44,Low
EMP-1539,Frank Johnson,25.0,5034469458,frank.johnson@example.com,DevOps-Nevada,Pending,2024-04-20,102053.67,Average,False,DevOps,Nevada,2,1,<25,High
EMP-1540,David Davis,35.0,6488319212,david.davis@example.com,Sales-Illinois,Pending,2023-12-05,93276.73,Average,False,Sales,Illinois,2,1,25-34,Medium
EMP-1541,David Johnson,40.0,4249128964,david.johnson@example.com,HR-Nevada,Pending,2023-08-06,76941.36,Poor,True,HR,Nevada,1,2,35-44,Medium
EMP-1542,Alice Williams,25.0,9994973202,alice.williams@example.com,DevOps-New York,Pending,2024-10-04,82850.23,Poor,False,DevOps,New York,1,1,<25,Medium
EMP-1543,Charlie Johnson,25.0,3192227050,charlie.johnson@example.com,Finance-California,Active,2021-11-08,117910.15,Good,False,Finance,California,3,3,<25,High
EMP-1544,David Smith,30.0,287675480,david.smith@example.com,DevOps-Florida,Inactive,2024-07-31,66450.0,Average,True,DevOps,Florida,2,1,25-34,Low
EMP-1545,Heidi Garcia,25.0,3866675484,heidi.garcia@example.com,Finance-Florida,Inactive,2020-08-31,118646.95,Average,False,Finance,Florida,2,5,<25,High
EMP-1546,Alice Jones,25.0,8193242686,alice.jones@example.com,Finance-Florida,Active,2023-02-15,88436.92,Excellent,False,Finance,Florida,4,2,<25,Medium
EMP-1547,Eva Brown,30.0,7418652056,eva.brown@example.com,Sales-New York,Pending,2023-10-07,81934.55,Poor,False,Sales,New York,1,1,25-34,Medium
EMP-1548,Alice Johnson,30.0,5639836519,alice.johnson@example.com,Finance-California,Pending,2024-04-20,93383.06,Average,False,Finance,California,2,1,25-34,Medium
EMP-1549,Frank Davis,40.0,3758309450,frank.davis@example.com,Cloud Tech-Texas,Pending,2021-03-30,50153.79,Good,True,Cloud Tech,Texas,3,4,35-44,Low
EMP-1550,Eva Smith,30.0,5480940475,eva.smith@example.com,Sales-California,Pending,2020-08-05,53204.47,Good,False,Sales,California,3,5,25-34,Low
EMP-1551,Charlie Brown,40.0,440907976,charlie.brown@example.com,Cloud Tech-California,Pending,2021-02-05,63128.04,Poor,False,Cloud Tech,California,1,4,35-44,Low
EMP-1552,Grace Jones,30.0,2781050921,grace.jones@example.com,Finance-New York,Pending,2021-11-23,57543.6,Good,True,Finance,New York,3,3,25-34,Low
EMP-1553,Bob Brown,40.0,2161070517,bob.brown@example.com,Finance-Nevada,Pending,2022-10-29,59424.52,Good,False,Finance,Nevada,3,2,35-44,Low
EMP-1554,Alice Smith,30.0,4390552957,alice.smith@example.com,Finance-Illinois,Inactive,2022-11-07,104675.7,Poor,True,Finance,Illinois,1,2,25-34,High
EMP-1555,Charlie Garcia,30.0,660138240,charlie.garcia@example.com,Cloud Tech-Florida,Pending,2023-05-14,92431.25,Average,False,Cloud Tech,Florida,2,2,25-34,Medium
EMP-1556,Grace Garcia,40.0,2704938619,grace.garcia@example.com,Sales-Nevada,Active,2021-07-14,77850.9,Average,True,Sales,Nevada,2,4,35-44,Medium
EMP-1557,Eva Miller,40.0,4485157918,eva.miller@example.com,Admin-New York,Inactive,2023-05-18,99001.0,Good,True,Admin,New York,3,2,35-44,High
EMP-1558,Eva Garcia,30.0,7111212589,eva.garcia@example.com,HR-Nevada,Pending,2023-02-07,94280.83,Good,True,HR,Nevada,3,2,25-34,Medium
EMP-1559,Eva Miller,35.0,2035713431,eva.miller@example.com,DevOps-New York,Pending,2023-08-24,118262.56,Average,True,DevOps,New York,2,2,25-34,High
EMP-1560,Frank Brown,25.0,4064242955,frank.brown@example.com,HR-Illinois,Inactive,2023-04-08,89944.67,Poor,False,HR,Illinois,1,2,<25,Medium
EMP-1561,Grace Williams,30.0,3343244740,grace.williams@example.com,HR-Florida,Active,2022-12-06,57452.93,Good,True,HR,Florida,3,2,25-34,Low
EMP-1562,Alice Davis,25.0,7595587208,alice.davis@example.com,Admin-California,Active,2021-08-09,97837.32,Excellent,False,Admin,California,4,4,<25,High
EMP-1563,Alice Davis,35.0,6289365434,alice.davis@example.com,Admin-Illinois,Active,2022-01-04,106981.84,Poor,True,Admin,Illinois,1,3,25-34,High
EMP-1564,David Brown,30.0,8841834373,david.brown@example.com,Finance-New York,Pending,2024-05-25,105778.36,Good,True,Finance,New York,3,1,25-34,High
EMP-1565,Alice Johnson,40.0,182727954,alice.johnson@example.com,Finance-Florida,Pending,2021-10-02,117608.32,Good,True,Finance,Florida,3,4,35-44,High
EMP-1566,Eva Johnson,30.0,9690515025,eva.johnson@example.com,Sales-Florida,Active,2023-07-21,99324.03,Excellent,False,Sales,Florida,4,2,25-34,High
EMP-1567,David Garcia,30.0,7551254277,david.garcia@example.com,HR-Florida,Active,2023-10-30,55212.83,Excellent,True,HR,Florida,4,1,25-34,Low
EMP-1568,Bob Davis,40.0,2079799666,bob.davis@example.com,Cloud Tech-Florida,Inactive,2023-02-13,68496.77,Average,False,Cloud Tech,Florida,2,2,35-44,Low
EMP-1569,Eva Davis,25.0,3459576402,eva.davis@example.com,HR-Florida,Pending,2020-11-13,52795.84,Poor,False,HR,Florida,1,4,<25,Low
EMP-1570,Alice Miller,30.0,8166496901,alice.miller@example.com,DevOps-California,Inactive,2024-06-05,90087.39,Poor,False,DevOps,California,1,1,25-34,Medium
EMP-1571,Frank Williams,30.0,8249839224,frank.williams@example.com,Admin-New York,Pending,2020-05-19,105038.08,Average,False,Admin,New York,2,5,25-34,High
EMP-1572,Grace Smith,25.0,142576269,grace.smith@example.com,HR-New York,Active,2023-09-20,73231.85,Poor,False,HR,New York,1,2,<25,Low
EMP-1573,David Johnson,30.0,2324412335,david.johnson@example.com,Sales-Florida,Pending,2024-08-13,102649.36,Poor,False,Sales,Florida,1,1,25-34,High
EMP-1574,Bob Davis,35.0,1328507250,bob.davis@example.com,Finance-New York,Pending,2023-06-10,114302.51,Poor,False,Finance,New York,1,2,25-34,High
EMP-1575,Alice Miller,35.0,7863767315,alice.miller@example.com,Finance-Texas,Inactive,2021-06-09,87816.61,Poor,False,Finance,Texas,1,4,25-34,Medium
EMP-1576,Frank Jones,30.0,2526546967,frank.jones@example.com,Sales-Florida,Inactive,2020-03-30,70750.38,Poor,False,Sales,Florida,1,5,25-34,Low
EMP-1577,Frank Miller,30.0,1579039234,frank.miller@example.com,Cloud Tech-Texas,Active,2024-05-02,85155.05639558233,Excellent,True,Cloud Tech,Texas,4,1,25-34,Medium
EMP-1578,Bob Johnson,30.0,5580996131,bob.johnson@example.com,DevOps-Nevada,Active,2024-11-06,97978.36,Poor,True,DevOps,Nevada,1,0,25-34,High
EMP-1579,David Johnson,30.0,7303461561,david.johnson@example.com,DevOps-Nevada,Inactive,2023-08-17,107172.8,Excellent,True,DevOps,Nevada,4,2,25-34,High
EMP-1580,Charlie Miller,25.0,6244670461,charlie.miller@example.com,Finance-Nevada,Inactive,2020-03-18,56126.46,Poor,True,Finance,Nevada,1,5,<25,Low
EMP-1581,Eva Smith,30.0,2681715159,eva.smith@example.com,Cloud Tech-Illinois,Active,2021-06-13,78534.29,Average,True,Cloud Tech,Illinois,2,4,25-34,Medium
EMP-1582,Grace Brown,40.0,2529867075,grace.brown@example.com,HR-Texas,Inactive,2023-10-10,85155.05639558233,Good,False,HR,Texas,3,1,35-44,Medium
EMP-1583,Bob Johnson,30.0,6046419784,bob.johnson@example.com,Cloud Tech-Nevada,Active,2022-01-02,114963.34,Excellent,False,Cloud Tech,Nevada,4,3,25-34,High
EMP-1584,Eva Miller,30.0,7585126860,eva.miller@example.com,Cloud Tech-California,Inactive,2022-02-20,77657.93,Poor,False,Cloud Tech,California,1,3,25-34,Medium
EMP-1585,Heidi Davis,30.0,2059438975,heidi.davis@example.com,Sales-New York,Active,2024-03-09,77369.48,Average,False,Sales,New York,2,1,25-34,Medium
EMP-1586,Eva Miller,30.0,740177508,eva.miller@example.com,HR-Nevada,Pending,2023-08-19,76119.14,Good,False,HR,Nevada,3,2,25-34,Medium
EMP-1587,Charlie Williams,25.0,5465408423,charlie.williams@example.com,Cloud Tech-Texas,Pending,2023-05-06,77585.72,Excellent,False,Cloud Tech,Texas,4,2,<25,Medium
EMP-1588,Bob Brown,35.0,5607540914,bob.brown@example.com,Admin-Nevada,Pending,2024-01-26,74069.62,Good,False,Admin,Nevada,3,1,25-34,Low
EMP-1589,Charlie Jones,30.0,863218121,charlie.jones@example.com,Admin-New York,Pending,2024-09-05,67691.92,Average,True,Admin,New York,2,1,25-34,Low
EMP-1590,Alice Smith,30.0,7645793896,alice.smith@example.com,Finance-Nevada,Pending,2020-05-29,70345.69,Excellent,True,Finance,Nevada,4,5,25-34,Low
EMP-1591,Bob Garcia,30.0,155029167,bob.garcia@example.com,DevOps-Illinois,Inactive,2021-11-08,74999.69,Good,True,DevOps,Illinois,3,3,25-34,Low
EMP-1592,David Jones,25.0,1546602415,david.jones@example.com,HR-Illinois,Active,2021-01-31,72245.02,Poor,True,HR,Illinois,1,4,<25,Low
EMP-1593,Eva Brown,30.0,1394498829,eva.brown@example.com,Admin-Illinois,Pending,2022-01-16,106538.98,Excellent,False,Admin,Illinois,4,3,25-34,High
EMP-1594,Charlie Brown,25.0,5973642479,charlie.brown@example.com,HR-New York,Active,2023-12-29,101787.14,Good,False,HR,New York,3,1,<25,High
EMP-1595,Frank Brown,30.0,9624406305,frank.brown@example.com,DevOps-Nevada,Inactive,2024-12-02,83596.78,Average,False,DevOps,Nevada,2,0,25-34,Medium
EMP-1596,Eva Jones,40.0,2447951329,eva.jones@example.com,Sales-Texas,Active,2023-08-15,92463.94,Average,True,Sales,Texas,2,2,35-44,Medium
EMP-1597,Charlie Davis,30.0,5319497968,charlie.davis@example.com,Admin-California,Pending,2024-12-20,93863.32,Excellent,False,Admin,California,4,0,25-34,Medium
EMP-1598,Alice Brown,30.0,5867805554,alice.brown@example.com,DevOps-Texas,Pending,2023-03-31,78359.41,Good,False,DevOps,Texas,3,2,25-34,Medium
EMP-1599,Alice Miller,30.0,7277382645,alice.miller@example.com,HR-Illinois,Pending,2022-08-24,95773.57,Excellent,False,HR,Illinois,4,3,25-34,High
EMP-1600,Grace Jones,30.0,917851384,grace.jones@example.com,Sales-Nevada,Inactive,2020-10-01,82529.08,Excellent,True,Sales,Nevada,4,5,25-34,Medium
EMP-1601,Grace Garcia,35.0,4457702991,grace.garcia@example.com,Sales-Texas,Pending,2021-05-04,109358.73,Good,False,Sales,Texas,3,4,25-34,High
EMP-1602,Charlie Brown,30.0,9596604872,charlie.brown@example.com,Admin-Florida,Active,2021-01-01,89645.01,Good,True,Admin,Florida,3,4,25-34,Medium
EMP-1603,Charlie Miller,40.0,6826911632,charlie.miller@example.com,HR-Texas,Active,2024-04-08,84134.95,Poor,True,HR,Texas,1,1,35-44,Medium
EMP-1604,Frank Davis,30.0,1942268652,frank.davis@example.com,Cloud Tech-Nevada,Active,2022-11-26,113540.83,Good,True,Cloud Tech,Nevada,3,2,25-34,High
EMP-1605,Heidi Williams,40.0,6945515887,heidi.williams@example.com,Cloud Tech-Texas,Pending,2021-10-25,57225.75,Average,True,Cloud Tech,Texas,2,3,35-44,Low
EMP-1606,Eva Davis,35.0,6367747225,eva.davis@example.com,Sales-Illinois,Pending,2020-12-22,76366.17,Excellent,False,Sales,Illinois,4,4,25-34,Medium
EMP-1607,Bob Garcia,30.0,4085721695,bob.garcia@example.com,HR-Florida,Active,2022-11-23,78408.95,Excellent,True,HR,Florida,4,2,25-34,Medium
EMP-1608,Frank Brown,40.0,6630932997,frank.brown@example.com,Finance-Illinois,Active,2022-10-24,111742.4,Average,True,Finance,Illinois,2,2,35-44,High
EMP-1609,David Garcia,25.0,1996059328,david.garcia@example.com,Sales-Nevada,Inactive,2021-03-09,60516.83,Good,False,Sales,Nevada,3,4,<25,Low
EMP-1610,Bob Jones,30.0,7150968831,bob.jones@example.com,Finance-California,Pending,2020-08-20,83706.17,Average,False,Finance,California,2,5,25-34,Medium
EMP-1611,David Johnson,30.0,7532735240,david.johnson@example.com,Admin-Nevada,Inactive,2020-02-15,67056.92,Average,True,Admin,Nevada,2,5,25-34,Low
EMP-1612,Charlie Brown,30.0,397739731,charlie.brown@example.com,DevOps-Illinois,Active,2024-12-29,90058.85,Poor,False,DevOps,Illinois,1,0,25-34,Medium
EMP-1613,Eva Johnson,30.0,7819523709,eva.johnson@example.com,Sales-Florida,Pending,2023-02-28,94633.59,Average,True,Sales,Florida,2,2,25-34,Medium
EMP-1614,Eva Miller,25.0,687616480,eva.miller@example.com,Admin-Florida,Pending,2022-08-23,110711.17,Excellent,True,Admin,Florida,4,3,<25,High
EMP-1615,Grace Williams,30.0,9807704604,grace.williams@example.com,Admin-Illinois,Active,2023-06-30,96175.41,Average,True,Admin,Illinois,2,2,25-34,High
EMP-1616,Frank Smith,40.0,6876112490,frank.smith@example.com,Sales-Illinois,Active,2021-04-15,76474.79,Excellent,True,Sales,Illinois,4,4,35-44,Medium
EMP-1617,Alice Garcia,30.0,2565237340,alice.garcia@example.com,Sales-Illinois,Pending,2022-05-09,107855.99,Excellent,False,Sales,Illinois,4,3,25-34,High
EMP-1618,Charlie Davis,40.0,5177345474,charlie.davis@example.com,Sales-Illinois,Active,2024-12-02,104870.78,Excellent,True,Sales,Illinois,4,0,35-44,High
EMP-1619,Bob Williams,25.0,7494902283,bob.williams@example.com,Finance-Nevada,Active,2023-05-20,85155.05639558233,Good,False,Finance,Nevada,3,2,<25,Medium
EMP-1620,Grace Brown,30.0,359544293,grace.brown@example.com,Finance-California,Active,2023-11-29,87087.16,Poor,False,Finance,California,1,1,25-34,Medium
EMP-1621,Heidi Johnson,40.0,7742229463,heidi.johnson@example.com,HR-Illinois,Pending,2024-04-08,108603.34,Excellent,False,HR,Illinois,4,1,35-44,High
EMP-1622,Grace Davis,30.0,3039429044,grace.davis@example.com,HR-Florida,Active,2024-10-25,55867.23,Excellent,False,HR,Florida,4,0,25-34,Low
EMP-1623,Grace Johnson,35.0,8867925297,grace.johnson@example.com,Admin-Texas,Pending,2024-03-02,105259.57,Good,True,Admin,Texas,3,1,25-34,High
EMP-1624,Bob Jones,30.0,5856728726,bob.jones@example.com,Cloud Tech-Florida,Pending,2021-02-24,98143.67,Excellent,False,Cloud Tech,Florida,4,4,25-34,High
EMP-1625,Frank Johnson,25.0,6015343323,frank.johnson@example.com,Admin-Florida,Pending,2023-04-13,67754.29,Average,True,Admin,Florida,2,2,<25,Low
EMP-1626,Grace Jones,30.0,9135779082,grace.jones@example.com,HR-Illinois,Inactive,2023-10-25,77821.79,Average,False,HR,Illinois,2,1,25-34,Medium
EMP-1627,Heidi Miller,30.0,3506158147,heidi.miller@example.com,HR-Illinois,Pending,2022-09-17,67764.44,Poor,False,HR,Illinois,1,3,25-34,Low
EMP-1628,Frank Davis,40.0,8810798333,frank.davis@example.com,DevOps-New York,Pending,2020-08-31,102346.99,Excellent,True,DevOps,New York,4,5,35-44,High
EMP-1629,Charlie Davis,25.0,2337209483,charlie.davis@example.com,Admin-Illinois,Inactive,2024-05-28,73690.65,Good,True,Admin,Illinois,3,1,<25,Low
EMP-1630,Alice Smith,30.0,1312840332,alice.smith@example.com,Finance-Nevada,Active,2024-07-05,56376.2,Average,True,Finance,Nevada,2,1,25-34,Low
EMP-1631,Grace Brown,25.0,9977180512,grace.brown@example.com,Cloud Tech-California,Active,2022-01-29,55602.78,Good,False,Cloud Tech,California,3,3,<25,Low
EMP-1632,Grace Jones,40.0,7171731892,grace.jones@example.com,Sales-Nevada,Pending,2021-08-09,99812.41,Good,False,Sales,Nevada,3,4,35-44,High
EMP-1633,Charlie Smith,40.0,9749096172,charlie.smith@example.com,Finance-Texas,Active,2024-10-07,95981.9,Average,True,Finance,Texas,2,0,35-44,High
EMP-1634,Eva Johnson,30.0,9970469471,eva.johnson@example.com,Cloud Tech-Illinois,Pending,2022-11-22,98891.48,Good,True,Cloud Tech,Illinois,3,2,25-34,High
EMP-1635,Alice Johnson,35.0,5878444834,alice.johnson@example.com,Admin-Nevada,Active,2020-11-18,56079.0,Average,True,Admin,Nevada,2,4,25-34,Low
EMP-1636,Grace Smith,35.0,4884712704,grace.smith@example.com,DevOps-Florida,Inactive,2023-04-15,85155.05639558233,Good,True,DevOps,Florida,3,2,25-34,Medium
EMP-1637,Bob Davis,25.0,8772216416,bob.davis@example.com,Sales-California,Pending,2024-08-26,89137.97,Average,False,Sales,California,2,1,<25,Medium
EMP-1638,Frank Johnson,35.0,5823133483,frank.johnson@example.com,Admin-Illinois,Active,2022-07-20,115079.97,Excellent,True,Admin,Illinois,4,3,25-34,High
EMP-1639,Eva Garcia,30.0,5871493924,eva.garcia@example.com,Finance-Illinois,Active,2023-02-18,55067.02,Poor,True,Finance,Illinois,1,2,25-34,Low
EMP-1640,Bob Miller,30.0,2362292586,bob.miller@example.com,HR-Illinois,Pending,2021-05-27,98593.43,Average,True,HR,Illinois,2,4,25-34,High
EMP-1641,Heidi Miller,30.0,9643474523,heidi.miller@example.com,HR-Florida,Pending,2022-08-01,112756.67,Average,True,HR,Florida,2,3,25-34,High
EMP-1642,Heidi Garcia,25.0,5557469659,heidi.garcia@example.com,HR-Texas,Inactive,2023-07-21,105205.92,Poor,False,HR,Texas,1,2,<25,High
EMP-1643,David Smith,35.0,6065274032,david.smith@example.com,Finance-California,Pending,2023-01-02,50680.62,Average,True,Finance,California,2,2,25-34,Low
EMP-1644,David Garcia,35.0,4450566587,david.garcia@example.com,Cloud Tech-Florida,Pending,2024-03-13,107475.23,Average,False,Cloud Tech,Florida,2,1,25-34,High
EMP-1645,Charlie Jones,40.0,3398741131,charlie.jones@example.com,HR-California,Active,2023-03-20,68835.3,Good,True,HR,California,3,2,35-44,Low
EMP-1646,David Jones,40.0,5797067348,david.jones@example.com,DevOps-New York,Active,2024-02-15,66943.96,Poor,True,DevOps,New York,1,1,35-44,Low
EMP-1647,David Smith,30.0,9601054856,david.smith@example.com,Admin-Illinois,Inactive,2020-11-15,104525.69,Excellent,False,Admin,Illinois,4,4,25-34,High
EMP-1648,Bob Garcia,40.0,4172156228,bob.garcia@example.com,Sales-Texas,Pending,2020-03-27,109360.74,Average,True,Sales,Texas,2,5,35-44,High
EMP-1649,Frank Jones,40.0,4938173597,frank.jones@example.com,Sales-California,Inactive,2021-01-09,118907.63,Poor,False,Sales,California,1,4,35-44,High
EMP-1650,Eva Davis,40.0,4884021556,eva.davis@example.com,Admin-Illinois,Active,2020-04-20,86801.48,Good,False,Admin,Illinois,3,5,35-44,Medium
EMP-1651,Alice Garcia,30.0,3257375533,alice.garcia@example.com,HR-Florida,Pending,2024-05-08,62236.03,Excellent,True,HR,Florida,4,1,25-34,Low
EMP-1652,Heidi Davis,35.0,4902166669,heidi.davis@example.com,DevOps-Texas,Active,2023-10-12,64752.67,Poor,False,DevOps,Texas,1,1,25-34,Low
EMP-1653,Frank Jones,35.0,8085096084,frank.jones@example.com,Sales-California,Active,2023-01-28,68399.43,Excellent,False,Sales,California,4,2,25-34,Low
EMP-1654,Frank Miller,35.0,8749511917,frank.miller@example.com,Admin-Florida,Inactive,2021-03-07,79336.51,Excellent,False,Admin,Florida,4,4,25-34,Medium
EMP-1655,Frank Jones,40.0,1828197930,frank.jones@example.com,HR-Florida,Active,2023-03-16,59179.74,Excellent,False,HR,Florida,4,2,35-44,Low
EMP-1656,David Davis,25.0,6477251294,david.davis@example.com,DevOps-California,Active,2023-02-11,80255.31,Average,False,DevOps,California,2,2,<25,Medium
EMP-1657,Charlie Williams,30.0,7860694095,charlie.williams@example.com,Finance-Texas,Active,2022-05-13,84971.85,Average,False,Finance,Texas,2,3,25-34,Medium
EMP-1658,Frank Brown,40.0,35624394,frank.brown@example.com,HR-California,Pending,2024-10-24,89748.42,Good,False,HR,California,3,0,35-44,Medium
EMP-1659,Charlie Johnson,25.0,8739592322,charlie.johnson@example.com,Admin-California,Inactive,2024-09-14,94090.35,Good,False,Admin,California,3,1,<25,Medium
EMP-1660,Frank Garcia,35.0,4210890284,frank.garcia@example.com,HR-California,Pending,2023-02-15,115229.12,Poor,True,HR,California,1,2,25-34,High
EMP-1661,Alice Williams,40.0,1553334263,alice.williams@example.com,Cloud Tech-California,Pending,2023-05-25,63927.07,Good,True,Cloud Tech,California,3,2,35-44,Low
EMP-1662,Charlie Jones,35.0,3350271606,charlie.jones@example.com,HR-California,Pending,2022-11-11,84124.56,Excellent,False,HR,California,4,2,25-34,Medium
EMP-1663,Bob Miller,40.0,3607763368,bob.miller@example.com,Sales-California,Inactive,2023-07-17,116961.61,Excellent,True,Sales,California,4,2,35-44,High
EMP-1664,Frank Smith,40.0,1128981230,frank.smith@example.com,DevOps-Illinois,Pending,2022-04-08,109423.05,Average,False,DevOps,Illinois,2,3,35-44,High
EMP-1665,Charlie Jones,35.0,7955633184,charlie.jones@example.com,Admin-California,Inactive,2023-08-30,70394.94,Excellent,False,Admin,California,4,2,25-34,Low
EMP-1666,Grace Miller,35.0,7481700665,grace.miller@example.com,Finance-California,Pending,2023-04-17,86465.5,Poor,True,Finance,California,1,2,25-34,Medium
EMP-1667,Charlie Brown,30.0,1554164315,charlie.brown@example.com,Cloud Tech-New York,Pending,2021-04-25,96341.58,Excellent,False,Cloud Tech,New York,4,4,25-34,High
EMP-1668,Bob Jones,30.0,7045023289,bob.jones@example.com,Admin-Florida,Active,2020-07-14,54465.47,Excellent,False,Admin,Florida,4,5,25-34,Low
